survived,pclass,sex,age,sibsp,parch,fare,class,adult_male,alone,who_child,who_man,who_woman,embarked_C,embarked_Q,embarked_S,embark_town_Cherbourg,embark_town_Queenstown,embark_town_Southampton,deck_access_Full Access,deck_access_Limited Access,deck_access_No Access,class_description_First Class - Luxury,class_description_Second Class - Standard,class_description_Third Class - Economy,family_size,age_group_Child,age_group_Teenager,age_group_Adult,age_group_old
0,3,0,-0.1305217334910569,2,0,-0.5142691122281875,Third,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,3,False,False,False,False
1,1,1,-0.49594733639986993,1,0,1.5046678840431693,First,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,2,False,False,False,False
1,3,1,-0.4228622158181073,0,2,-0.34610421291844706,Third,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,3,False,False,False,False
0,3,0,-0.5690324569816325,0,0,-0.5167451127969417,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,3,1,0.08873362825423092,0,0,-0.5156259298773191,Third,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
0,2,0,1.18501043698067,0,0,-0.16787816578675632,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,True,False,False,False
0,2,0,-0.49594733639986993,0,0,-0.46492157767290754,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,False,False,False,False
1,2,1,-0.1305217334910569,0,0,-0.423718781830635,Second,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,1,False,False,False,False
1,3,0,0.6734145929083317,0,0,-0.5142691122281875,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
0,3,0,-0.2766919746545821,0,0,-0.5118736008420088,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,3,1,-0.6421175775633952,1,0,-0.4778573391582722,Third,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,2,False,False,False,False
0,3,0,-0.1305217334910569,1,0,-0.3623936903444618,Third,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,2,False,False,False,False
0,3,1,-0.7152026981451577,0,0,-0.5001355950497335,Third,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,2,0,0.30798898999951874,1,0,-0.26369862123390186,Second,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,2,True,False,False,False
0,3,0,1.550436039889483,0,0,-0.5176228281688375,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
1,2,0,-1.957649748035122,1,1,-0.3068178261851174,Second,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,3,False,False,False,False
0,3,0,-0.6421175775633952,0,0,-0.5171437258916018,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,3,0,-0.012521477578764014,0,0,-0.5347114481932815,Third,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,False,False,False,False
1,1,1,0.23490386941775612,1,0,1.0586236639367068,First,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,2,True,False,False,False
1,3,0,1.0388401958171447,0,0,-0.5142691122281875,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
0,3,1,-0.012521477578764014,0,0,-0.5118736008420088,Third,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,2,1,0.30798898999951874,1,1,-0.04331157370546711,Second,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,3,True,False,False,False
1,2,1,-0.861372939308683,0,2,-0.41701134994933475,Second,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,3,False,False,False,False
0,3,1,-1.4460539039627838,0,2,-0.2033317343022002,Third,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,3,False,False,False,False
0,3,0,-0.6421175775633952,0,0,-0.517942868490031,Third,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,False,False,False,False
0,3,0,-0.057436612909294284,0,0,-0.515227316782659,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,3,1,-0.1305217334910569,1,1,-0.390181622424134,Third,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,3,False,False,False,False
0,3,0,-0.861372939308683,1,1,-0.2787903429668273,Third,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,3,False,False,False,False
1,2,1,-0.1305217334910569,1,0,-0.16787816578675632,Second,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,2,False,False,False,False
1,2,1,-0.7882878187269203,0,0,-0.16787816578675632,Second,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,1,False,False,False,False
1,3,0,0.16181874883599354,0,0,-0.5118736008420088,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
1,1,0,-0.1305217334910569,0,0,-0.1573379156875703,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,False,False,False,False
1,2,1,0.8926699546536195,1,0,-0.16787816578675632,Second,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,2,True,False,False,False
0,3,0,-0.9344580598904455,0,0,-0.5296003850997307,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,1,0,1.4773509193077203,1,0,0.40512815778717404,First,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,2,True,False,False,False
1,1,1,-1.1537134216357334,1,2,1.63354639661958,First,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,4,False,False,False,False
0,3,1,-0.6421175775633952,2,2,-0.007378902912787525,Third,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5,False,False,False,False
1,2,1,-0.4228622158181073,2,3,-0.3068178261851174,Second,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,6,False,False,False,False
0,1,0,2.5005426074523966,1,4,4.374011422407943,First,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,6,True,False,False,False
0,2,0,0.08873362825423092,0,0,-0.46492157767290754,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,True,False,False,False
1,2,1,1.1119253163989073,1,1,-0.16308714301439906,Second,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,3,True,False,False,False
0,3,0,-0.7152026981451577,0,0,-0.48408566876233666,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,3,0,-0.3497770952363447,1,0,-0.5171437258916018,Third,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,2,False,False,False,False
1,2,1,-0.1305217334910569,0,0,-0.41701134994933475,Second,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,1,False,False,False,False
1,3,0,-0.012521477578764014,0,0,-0.5106758451489195,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,1,0,-1.8845646274533594,0,2,0.9025953835139018,First,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,3,False,False,False,False
1,2,1,-1.2267985422174958,0,1,-0.2924447578680455,Second,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,2,False,False,False,False
1,1,0,0.30798898999951874,0,0,-0.1573379156875703,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
1,3,1,-1.8114795068715968,2,1,-0.2970767186843606,Third,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,4,False,False,False,False
1,1,0,1.6235211604712456,0,0,-0.08163975588432533,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
0,2,0,0.45415923116304396,1,2,-0.13434100638025537,Second,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,4,True,False,False,False
0,3,0,-0.012521477578764014,1,0,-0.283500876556609,Third,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,2,False,False,False,False
0,1,0,0.01564850767246832,0,0,-0.13434100638025537,First,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,1,True,False,False,False
1,1,0,1.4042657987259577,1,0,1.0414564711387964,First,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,2,True,False,False,False
1,3,0,-0.057436612909294284,0,0,-0.5148287036879988,Third,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,1,False,False,False,False
0,1,0,2.5736277280341593,0,0,-0.1573379156875703,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
1,1,1,-0.012521477578764014,1,0,0.327753140013604,First,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,2,False,False,False,False
1,2,1,1.4773509193077203,0,0,-0.46492157767290754,Second,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,1,True,False,False,False
1,1,0,1.3311806781441953,0,0,-0.1573379156875703,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
0,3,0,0.30798898999951874,0,0,-0.5118736008420088,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
0,1,0,1.2580955575624326,0,0,0.07167297283110756,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
0,2,0,1.3311806781441953,0,0,-0.41701134994933475,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,True,False,False,False
0,3,0,0.6003294723265692,0,0,-0.5310376919314379,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
0,1,0,1.915861642798296,0,0,-0.1573379156875703,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
0,3,0,-0.012521477578764014,0,0,-0.5181019304460733,Third,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,False,False,False,False
1,3,1,-2.1220912693440876,2,1,-0.2970767186843606,Third,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,4,False,False,False,False
0,3,0,0.6003294723265692,0,0,-0.5001355950497335,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
1,2,1,0.23490386941775612,1,2,-0.13434100638025537,Second,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,4,True,False,False,False
1,2,1,-0.49594733639986993,0,0,-0.4018391390338338,Second,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,1,False,False,False,False
0,3,1,-0.5690324569816325,0,0,-0.4776177880196543,Third,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,1,0,-0.012521477578764014,0,0,0.33038820253840057,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,False,False,False,False
0,3,0,-0.057436612909294284,1,0,-0.5311181811140135,Third,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,2,False,False,False,False
0,3,0,-0.5690324569816325,0,0,-0.5220152378465347,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,3,1,-2.0307348686168845,0,1,-0.43066576485055297,Third,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,2,False,False,False,False
0,3,0,-1.5191390245445464,5,2,0.23265133798231205,Third,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,8,False,False,False,False
0,3,0,1.4773509193077203,0,0,-0.5118736008420088,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
1,3,1,2.427457486870634,0,0,-0.48240881079201164,Third,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
1,1,0,-0.3497770952363447,1,0,1.0793055510404186,First,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,2,False,False,False,False
1,1,1,0.3810741105812813,1,0,1.0586236639367068,First,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,2,True,False,False,False
0,1,0,2.0620318839618212,0,0,-0.09697102875586863,First,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,1,True,False,False,False
1,3,0,-1.5191390245445464,1,1,-0.36143548578999035,Third,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,3,False,False,False,False
0,3,0,-0.6421175775633952,0,0,-0.5272048737135522,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,1,0,1.8427765222165333,0,0,-0.08163975588432533,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
0,1,0,3.0121384515247347,0,0,0.2825584639974033,First,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,1,True,False,False,False
0,3,0,-0.012521477578764014,0,0,-0.38906435591362026,Third,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,1,False,False,False,False
1,1,1,1.769691401634771,1,0,0.8337656339571081,First,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,2,True,False,False,False
0,3,0,-0.012521477578764014,0,0,-0.3767667586615336,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,1,1,-0.3497770952363447,1,2,2.2381734704910685,First,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,4,False,False,False,False
0,3,0,-0.4228622158181073,0,0,-0.5167451127969417,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,3,1,-0.6421175775633952,0,0,-0.5176228281688375,Third,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,1,False,False,False,False
0,3,1,-0.012521477578764014,0,0,-0.5199378503724406,Third,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,1,False,False,False,False
0,3,1,0.5272443517448065,0,0,-0.48240881079201164,Third,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
1,1,1,-1.0075431804722081,0,0,0.9915493451237049,First,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,1,False,False,False,False
0,1,0,-0.861372939308683,1,0,1.420824985526917,First,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,2,False,False,False,False
1,2,1,0.23490386941775612,0,2,-0.16787816578675632,Second,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,3,True,False,False,False
1,1,0,-0.012521477578764014,0,0,-0.1573379156875703,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,False,False,False,False
0,3,0,-0.1305217334910569,0,0,-0.23447338232252252,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,3,0,-0.2766919746545821,0,0,0.416546123258256,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,3,0,-0.057436612909294284,0,0,-0.5176228281688375,Third,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,False,False,False,False
1,1,0,0.45415923116304396,0,0,-0.16236848959854544,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
1,1,1,1.769691401634771,1,0,0.47220247660017595,First,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,2,True,False,False,False
0,3,0,-0.4228622158181073,0,0,-0.5224943401237705,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,1,0,1.2580955575624326,0,0,-0.014166823976663292,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
1,2,1,0.30798898999951874,0,0,-0.46492157767290754,Second,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,1,True,False,False,False
0,3,0,-0.012521477578764014,0,0,-0.2033317343022002,Third,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,False,False,False,False
1,2,1,0.45415923116304396,1,0,-0.16787816578675632,Second,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,2,True,False,False,False
0,3,0,0.16181874883599354,0,0,-0.5148287036879988,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
1,1,1,0.01564850767246832,0,0,1.1256979827497087,First,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
1,1,1,1.0388401958171447,0,1,0.44497413598031504,First,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,2,True,False,False,False
0,3,0,-0.012521477578764014,0,0,-0.5276034868082123,Third,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,1,False,False,False,False
0,3,0,0.7830422737809757,0,0,-0.5176228281688375,Third,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,True,False,False,False
0,1,0,-0.012521477578764014,0,0,3.5840522564288033,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,False,False,False,False
0,3,0,0.6734145929083317,0,0,-0.5142691122281875,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
0,2,0,-0.49594733639986993,2,1,-0.4457574865834784,Second,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,4,False,False,False,False
1,2,1,-2.0307348686168845,1,1,-0.16787816578675632,Second,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,3,False,False,False,False
0,3,0,-0.9344580598904455,1,1,-0.5276034868082123,Third,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,3,False,False,False,False
1,3,1,-0.012521477578764014,0,2,-0.23766803630713032,Third,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,3,False,False,False,False
0,3,1,0.01564850767246832,0,0,-0.5001355950497335,Third,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
1,2,1,-1.6653092657080715,0,2,-0.16308714301439906,Second,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,3,False,False,False,False
0,1,0,1.1119253163989073,0,0,-0.1573379156875703,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
1,1,1,0.01564850767246832,0,0,1.3733938600805797,First,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,1,True,False,False,False
0,3,0,-0.012521477578764014,0,0,-0.3882652133151911,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,1,1,-0.5690324569816325,0,2,0.2824779748148278,First,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,3,False,False,False,False
1,1,1,0.45415923116304396,0,2,0.6945059332375536,First,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,3,True,False,False,False
0,3,1,-1.5191390245445464,4,2,-0.0667875852900178,Third,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,7,False,False,False,False
0,3,1,-1.3729687833810211,4,2,-0.0667875852900178,Third,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,7,False,False,False,False
1,2,0,0.16181874883599354,1,0,-0.16787816578675632,Second,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,2,True,False,False,False
0,1,0,1.4773509193077203,1,0,1.3733938600805797,First,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,2,True,False,False,False
0,1,0,2.5005426074523966,0,0,-0.16787816578675632,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
1,2,1,-0.7882878187269203,1,0,-0.16787816578675632,Second,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,2,False,False,False,False
1,2,0,-0.012521477578764014,0,0,-0.40048232138470213,Second,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,1,False,False,False,False
0,3,0,0.23490386941775612,1,1,-0.2728015645013807,Third,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,3,True,False,False,False
1,2,0,-1.592224145126309,1,1,0.03813581342460661,Second,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,3,False,False,False,False
1,1,0,-0.9344580598904455,0,2,1.4588331273845818,First,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,3,False,False,False,False
0,2,0,-0.2036068540728195,0,0,-0.16787816578675632,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,False,False,False,False
0,3,0,-0.012521477578764014,0,0,-0.5161050321545548,Third,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,False,False,False,False
1,3,0,-0.5690324569816325,0,0,-0.5276839759907879,Third,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,1,False,False,False,False
1,3,1,-0.5690324569816325,0,0,-0.5171437258916018,Third,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,1,1,1.3311806781441953,1,0,0.0927534730294796,First,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,2,True,False,False,False
0,1,0,-0.012521477578764014,0,0,3.6941652910104454,First,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,1,False,False,False,False
1,1,1,0.6734145929083317,1,1,0.8602753211611156,First,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,3,True,False,False,False
1,3,1,0.45415923116304396,1,0,-0.3326893491558467,Third,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,2,True,False,False,False
0,3,0,-0.012521477578764014,0,0,-0.5176228281688375,Third,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,False,False,False,False
0,3,0,0.7464997134900944,0,0,-0.5148287036879988,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
0,2,0,-0.1305217334910569,0,0,-0.4074293044046202,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,False,False,False,False
0,3,0,-0.4228622158181073,2,0,-0.2033317343022002,Third,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,3,False,False,False,False
0,3,0,-0.7882878187269203,0,0,-0.5148287036879988,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,3,1,-0.057436612909294284,0,4,-0.2622613144021947,Third,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5,False,False,False,False
1,3,0,0.16181874883599354,0,0,-0.5156259298773191,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
1,2,0,2.3543723662888714,0,0,-0.46492157767290754,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,True,False,False,False
1,1,1,1.6966062810530083,2,0,0.3204075438990258,First,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,3,True,False,False,False
1,1,0,0.45415923116304396,0,0,-0.16045208048960255,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
0,3,0,-1.0075431804722081,0,0,-0.5118736008420088,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,3,0,-0.7882878187269203,0,0,-0.3882652133151911,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,2,1,0.30798898999951874,0,0,-0.41701134994933475,Second,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,1,True,False,False,False
1,1,1,0.6734145929083317,1,0,0.40512815778717404,First,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,2,True,False,False,False
0,3,1,-0.012521477578764014,1,0,-0.38906435591362026,Third,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,2,False,False,False,False
1,3,0,0.16181874883599354,0,0,-0.5142691122281875,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
1,2,1,-0.3497770952363447,1,1,-0.09122180142903988,Second,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,3,False,False,False,False
1,1,1,0.6734145929083317,1,1,1.4588331273845818,First,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,3,True,False,False,False
0,2,0,1.769691401634771,0,0,-0.16787816578675632,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,True,False,False,False
0,1,0,0.45415923116304396,0,0,0.10281462085142987,First,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,1,True,False,False,False
0,3,0,-0.012521477578764014,0,0,-0.4991773904952621,Third,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,1,False,False,False,False
1,1,1,-0.861372939308683,0,2,0.8602753211611156,First,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,3,False,False,False,False
0,2,0,1.2580955575624326,0,0,-0.37868316777047656,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,True,False,False,False
1,1,0,2.2082021251253465,1,1,0.8516514801708724,First,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,3,True,False,False,False
0,3,0,0.3810741105812813,0,0,-0.5296003850997307,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
1,1,1,1.6235211604712456,1,0,0.8337656339571081,First,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,2,True,False,False,False
0,3,0,1.2580955575624326,0,0,-0.5272048737135522,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
0,3,1,-0.012521477578764014,0,2,-0.5176228281688375,Third,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,3,False,False,False,False
0,2,0,0.5272443517448065,1,0,-0.16787816578675632,Second,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,2,True,False,False,False
0,3,0,0.45415923116304396,1,1,-0.2033317343022002,Third,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,3,True,False,False,False
1,2,1,-0.012521477578764014,0,0,-0.03372952816075255,Second,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,1,False,False,False,False
0,3,0,1.4042657987259577,0,0,-0.6661445341119132,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
1,1,0,1.4042657987259577,1,0,0.42485184033641454,First,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,2,True,False,False,False
1,2,1,-0.4228622158181073,2,1,-0.14871407469732723,Second,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,4,False,False,False,False
0,1,0,-0.012521477578764014,0,0,0.14641292807988107,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,False,False,False,False
0,3,0,1.0388401958171447,0,0,-0.5118736008420088,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
1,1,0,0.3810741105812813,0,0,-0.1573379156875703,First,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,1,True,False,False,False
0,3,0,0.45415923116304396,1,0,-0.36814291767129054,Third,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,2,True,False,False,False
0,3,0,0.01564850767246832,0,0,-0.5148287036879988,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
